relative_time,PitchSensor,DecibelSource
0,0.0,22.454273292038476
39,,36.805323249645184
88,106.20094807942709,41.86759604095876
120,106.20094807942709,41.17982771777295
160,106.20094807942709,42.49403243453307
200,106.20094807942709,
208,69.42491513206846,44.31786299925206
239,69.42491513206846,45.98745444484523
282,69.42491513206846,
292,,46.599338969233585
320,,45.38539246099626
368,139.33046710301957,38.866560624759295
400,139.33046710301957,41.900476031727564
440,139.33046710301957,46.251124997743005
480,139.33046710301957,
489,98.77693684895834,37.7246723899174
520,98.77693684895834,33.15004220365476
560,98.77693684895834,
570,99.10506184895834,33.38607123005793
600,99.10506184895834,40.62697543681446
640,99.10506184895834,
648,123.233642578125,41.83599253646432
679,123.233642578125,
680,,38.946891885485435
720,123.233642578125,
721,,37.47156681695854
760,123.233642578125,
769,123.2763671875,35.397965925712136
799,123.2763671875,39.801385149222284
839,123.2763671875,
847,110.77606201171875,37.91169859344166
879,110.77606201171875,33.9432439333786
920,110.77606201171875,
928,106.025390625,39.63971474139675
960,106.025390625,36.89282123842193
1000,106.025390625,
1008,,34.39620874475944
1040,,35.81512740606706
1080,,43.1239059229101
1130,130.9283935546875,41.93106717017689
1159,130.9283935546875,39.277137413561285
1201,130.9283935546875,
1213,131.0656296260773,34.201210352378375
1240,131.0656296260773,37.773123804104415
1279,131.0656296260773,
1287,126.69921875,36.46941251425892
1319,126.69921875,30.422774271687185
1359,126.69921875,39.46103492068863
1399,126.69921875,
1405,139.35384114583331,39.127648911077
1441,139.35384114583331,36.06785515686176
1480,139.35384114583331,
1485,,29.470539764476552
1519,,28.10750141312596
1560,0.0,
1561,,33.957497276754964
1599,,38.234131557727615
1640,,35.93237641058748
1687,108.42447916666666,28.569298433675684
1720,108.42447916666666,33.67440972758262
1760,108.42447916666666,
1771,,31.040543060513095
1799,,38.92707740986188
1846,116.1279296875,40.17532527883104
1880,116.1279296875,31.077954507563664
1920,116.1279296875,34.26661997319291
1960,116.1279296875,
1974,,33.74550199171703
2001,,27.771834326284235
2048,197.857666015625,38.49822372792107
2081,197.857666015625,38.92886261710526
2121,197.857666015625,
2132,,40.268501268164215
2159,,40.38351648058701
2200,,37.8323833357426
2250,86.28064546130953,37.07168300164607
2280,86.28064546130953,36.177578412398894
2319,86.28064546130953,
2327,87.36887613932292,26.33489639601009
2360,87.36887613932292,25.13203250827725
2399,87.36887613932292,
2400,0.0,25.828843229313307
2440,,23.706601335384228
2480,,24.000217912584883
2520,0.0,25.868257840237263
2560,,29.771611307294844
2600,0.0,36.1815967267414
2640,,39.34202024220235
2686,103.118896484375,40.59946799140378
2719,103.118896484375,
2720,,35.075502331331414
2760,103.118896484375,40.72621850611537
2799,103.118896484375,
2811,73.21646554129464,
2812,73.21646554129464,45.30292002006844
2841,73.21646554129464,
2842,,42.84268672901853
2879,73.21646554129464,
2889,,42.5688198369847
2920,,42.30787645536896
2971,130.33633858816964,40.89490378941253
2999,130.33633858816964,
3000,,41.2437391590717
3040,130.33633858816964,
3041,,42.716784791486916
3080,130.33633858816964,
3096,131.14148740415223,42.243503791174675
3120,131.14148740415223,34.94758780711311
3159,131.14148740415223,
3171,130.48263549804688,26.565870632296086
3200,130.48263549804688,27.09053040390732
3240,130.48263549804688,24.76103261983547
3280,,25.011835087642705
3320,,24.60869729193904
3359,0.0,25.150037712768814
3399,,24.72272901321482
3441,0.0,30.521453728543555
3480,,41.66757936133445
3539,95.88354660454848,41.442916667069014
3560,95.88354660454848,41.661642486650635
3601,95.88354660454848,40.98910009564591
3640,95.88354660454848,
3652,98.6627248128255,39.014793883260175
3680,98.6627248128255,31.41610617121593
3721,98.6627248128255,
3733,99.1533203125,33.84305858506673
3760,99.1533203125,40.813185836742306
3800,99.1533203125,
3808,117.5990234375,42.20533284460601
3839,117.5990234375,
3840,,41.51089819744009
3880,117.5990234375,
3886,118.9013671875,33.46626590202858
3920,118.9013671875,34.2237587529403
3960,118.9013671875,41.323763458941556
4000,118.9013671875,
4007,114.19270833333333,40.58116810232289
4039,114.19270833333333,
4040,,38.57260443144577
4079,114.19270833333333,
4091,108.540234375,40.75834153384636
4120,108.540234375,37.71050344069089
4159,108.540234375,
4168,,29.827492620978333
4200,,27.03337690253541
4239,,37.46483320885234
4287,100.6302490234375,41.49162081612472
4319,100.6302490234375,40.422964571509624
4360,100.6302490234375,
4371,96.04871961805556,37.61481981494787
4399,96.04871961805556,38.430688148548946
4440,96.04871961805556,
4447,,40.13844347232043
4480,,40.41573424524594
4520,,38.53322475604631
4590,82.48127480158729,
4591,82.48127480158729,38.017760377029624
4599,82.48127480158729,
4600,,32.3565052711911
4640,82.48127480158729,
4648,,35.698227413559465
4681,,32.277914196405455
4720,0.0,24.02813880986631
4760,,24.583577344653882
4800,,23.351245801316928
4840,0.0,24.663009097603453
4881,,25.506726703612884
4920,0.0,26.057806882535775
4961,,24.317356384704922
4999,0.0,
5000,,24.938238358883527
5039,,22.32748401318236
5081,,23.75181315144046
5120,0.0,25.99639898268865
5160,,32.473195831174124
5210,78.56201171875,44.72813270246153
5239,78.56201171875,43.92830129317744
5280,78.56201171875,
5288,116.53854980468752,39.663858931890395
5320,116.53854980468752,30.507577686679326
5360,116.53854980468752,32.43276444256448
5400,116.53854980468752,37.74614730773202
5440,,37.3058165520177
5488,116.5966796875,30.48883107316096
5519,116.5966796875,
5520,,39.22468653034037
5559,116.5966796875,
