relative_time,PitchSensor,DecibelSource
0,0.0,41.70433953776063
41,,49.429674965177895
97,157.65108235677081,50.68856664114073
119,157.65108235677081,48.1867204354155
159,157.65108235677081,50.64143158935895
199,157.65108235677081,
211,162.9638671875,47.964097067853174
239,162.9638671875,46.50943214138708
279,162.9638671875,
287,,50.478619269862946
319,,50.13616108008392
367,188.91341145833334,48.051863266051456
399,188.91341145833334,37.19392503449203
439,188.91341145833334,44.99286061134413
479,188.91341145833334,
487,,51.515465074788665
519,,47.911905699293214
565,198.626708984375,37.62435869036635
599,198.626708984375,31.894895179692075
639,198.626708984375,
653,,41.831013788233776
679,,40.53847470803022
730,96.6796875,32.64241148061946
761,96.6796875,41.16115971774469
799,96.6796875,48.36503943478962
839,96.6796875,
846,,46.320648728076925
879,,41.80043942140018
927,162.6513671875,41.611775725005195
959,162.6513671875,39.22753665504888
999,162.6513671875,
1004,,50.197245546091686
1040,,45.60296264781581
1079,,39.282036702479324
1128,157.46744791666666,38.87299932521349
1159,157.46744791666666,37.43114155734307
1199,157.46744791666666,
1210,163.6865234375,39.036913108665495
1239,163.6865234375,41.35634588490031
1280,163.6865234375,
1289,163.0615234375,41.518973540268476
1319,163.0615234375,45.12660395718961
1359,163.0615234375,48.59309209997437
1399,163.0615234375,
1411,191.84479174970775,
1412,191.84479174970775,45.43075468845355
1439,191.84479174970775,44.653261377331376
1481,191.84479174970775,
1491,189.892578125,44.38927521478241
1519,189.892578125,43.70160558296905
1559,189.892578125,
1568,,40.21668933975497
1599,,47.871194136885286
1639,,47.11960820297561
1686,351.5478515625,43.485112234583916
1720,351.5478515625,40.40685810936108
1759,351.5478515625,
1768,512.564435686384,36.8073649332925
1799,512.564435686384,40.24596000957706
1839,512.564435686384,
1848,,37.41716906879387
1879,,33.571421849618815
1919,,35.777040780327845
1972,65.17865668402777,41.43567899006598
1999,65.17865668402777,36.844236179845744
2039,65.17865668402777,
2051,,44.52979745579683
2079,,48.4069032357811
2127,155.23633757091704,45.895834083978414
2159,155.23633757091704,43.6704646690839
2200,155.23633757091704,40.774592673198036
2239,155.23633757091704,
2246,153.97197178431918,44.76029518918026
2279,153.97197178431918,36.72072137268822
2319,153.97197178431918,
2332,153.54099818638394,26.999531929336435
2359,153.54099818638394,24.424184372634706
2399,153.54099818638394,22.708147851839534
2439,,23.614697859627533
2479,,22.843143334136528
2521,0.0,20.667821570229073
2559,,42.88898896630706
2608,163.154296875,48.39513347481936
2639,163.154296875,44.843843297454356
2679,163.154296875,
2686,159.34000651041669,44.56482841278191
2719,159.34000651041669,
2720,,44.84646082658869
2759,159.34000651041669,36.86999285892209
2799,159.34000651041669,
2807,,39.00803377939398
2839,,48.68189859053915
2889,189.53409830729169,50.1398715309749
2921,189.53409830729169,
2922,,47.052642168522055
2959,189.53409830729169,
2967,186.97102864583331,45.413556125035306
2999,186.97102864583331,47.52949810374261
3039,186.97102864583331,46.27309511762149
3079,186.97102864583331,
3090,184.8276095920139,47.93394481466088
3119,184.8276095920139,48.44877196408672
3159,184.8276095920139,
3173,160.43077295696924,46.14517742975448
3199,160.43077295696924,40.28858159179723
3240,160.43077295696924,
3250,91.005126953125,43.04036923905822
3279,91.005126953125,48.13284249944846
3319,91.005126953125,
3329,,44.091702052455915
3359,,35.137899745138455
3399,,36.65997946024763
3444,151.123046875,
3445,151.123046875,46.566020517091566
3479,151.123046875,48.55700442985668
3519,151.123046875,
3525,181.10948350694446,46.821758168515046
3559,181.10948350694446,42.084597143065345
3599,181.10948350694446,
3604,168.515625,41.92847741771084
3639,168.515625,47.75133055554737
3679,168.515625,47.18474945123501
3719,168.515625,
3726,,45.56603374416008
3759,,48.807053679960426
3806,157.440185546875,
3807,157.440185546875,44.79891621878874
3839,157.440185546875,47.882634279141776
3879,157.440185546875,
3887,157.51617024739585,48.732665929463295
3919,157.51617024739585,48.0288024065556
3959,157.51617024739585,44.578716454830534
3999,157.51617024739585,
4010,153.06070963541669,44.40172555730757
4041,153.06070963541669,
4042,,46.83215391203018
4079,153.06070963541669,
4084,154.80183919270831,48.176438537564636
4119,154.80183919270831,46.85556903048875
4161,154.80183919270831,
4170,150.997913431677,46.9689545702754
4199,150.997913431677,
4200,,43.91861247102611
4239,150.997913431677,42.371917365751386
4279,150.997913431677,
4288,151.31556919642856,42.19780134380929
4319,151.31556919642856,34.61127879625855
4359,151.31556919642856,
4372,150.2274407280816,22.95264076394789
4399,150.2274407280816,24.106557902510414
4439,150.2274407280816,24.678789654814345
4479,,24.164263277073953
4520,,24.76551341315194
4559,0.0,25.20597148040826
4599,,24.20940362368772
4639,0.0,30.265522559163692
4679,,40.09424323836059
4725,47.14024135044643,
4726,47.14024135044643,48.11928335786191
4760,47.14024135044643,50.71150563418091
4799,47.14024135044643,
4800,,47.84257196056576
4839,47.14024135044643,
4847,,38.93677801133905
4879,,42.70242878733037
4929,148.154296875,
4930,148.154296875,41.4365955680269
4959,148.154296875,48.28565304297363
4999,148.154296875,
5007,160.1274956597222,45.186969910513355
5039,160.1274956597222,39.90920154031439
5081,160.1274956597222,46.77658672053792
5119,160.1274956597222,
5127,,35.497347737383805
5159,,36.94302194266571
5207,148.58561197916666,42.72992750222948
5239,148.58561197916666,48.46993955132498
5279,148.58561197916666,
5288,,43.41295307474521
5319,,29.292714711187166
5359,,24.547213111660206
5399,0.0,42.693289180441816
5439,,48.226951918377026
5486,184.22636809172454,45.28869606762747
5519,184.22636809172454,39.10126520000608
5559,184.22636809172454,
5567,177.734375,31.95501317901488
5600,177.734375,43.96069405942275
5639,177.734375,44.814521919565216
5679,177.734375,
5688,,46.12433711148343
5719,,46.16460056980167
5770,152.7597859700521,44.05190374060376
5801,152.7597859700521,46.551256290227954
5839,152.7597859700521,
5852,148.6859460255456,47.04659854194834
5879,148.6859460255456,45.53749728800263
5920,148.6859460255456,43.65139484572452
5959,148.6859460255456,
5968,147.32440863715277,43.085843267674534
5999,147.32440863715277,38.00751864140247
6039,147.32440863715277,
6047,,37.87235584287498
6079,,36.0287555835935
6124,162.6708984375,31.84097251238537
6159,162.6708984375,
6160,,25.955355868364236
6200,162.6708984375,24.2719123300628
6239,,25.34490180103028
6279,,24.15587463366934
6319,0.0,26.821803924208805
