relative_time,DecibelSource,PitchSensor
0,12.723804077951621,0.0
60,13.760308130374021,
101,15.732356253434691,
102,,0.0
142,17.757331301789662,
181,17.518596726282368,0.0
220,16.83768466155197,
260,17.014060657791237,
261,,0.0
300,31.167376088465254,
341,41.73330094231549,
380,43.927121024378614,
387,,1026.8896484375
421,43.18627461760553,1026.8896484375
460,38.473472547651085,1026.8896484375
466,,0.0
500,37.668125436503885,
541,34.190511018433014,
547,,451.005859375
580,29.884225814610037,
581,,451.005859375
620,32.161281851048585,
621,,451.005859375
661,39.6185716133914,
662,,451.005859375
700,60.50659569302289,
742,55.97508020610708,
748,,252.4755859375
780,59.10886838465892,
781,,252.4755859375
820,62.91555683963739,
821,,252.4755859375
860,63.965724107786116,
900,68.10078478529921,
911,,38.98451063368056
942,71.76392742564781,38.98451063368056
981,65.29581152307946,38.98451063368056
1021,54.7035484411968,38.98451063368056
1060,66.02692084784178,
1100,64.97748675746033,
1114,,142.7674103821216
1140,62.38071651723751,
1141,,142.7674103821216
1181,48.39650917493074,142.7674103821216
1200,,137.75493670266772
1221,46.19673317555527,137.75493670266772
1260,60.55721895782534,137.75493670266772
1301,60.00283104303425,137.75493670266772
1309,,129.09635416666669
1361,55.25430079681251,129.09635416666669
1401,54.13952560185736,129.09635416666669
1411,,121.49690755208333
1412,,121.49690755208333
1441,54.516746489878784,121.49690755208333
1480,51.07843374950369,121.49690755208333
1487,,67.099609375
1521,46.211930547489416,67.099609375
1561,59.09379884328342,67.099609375
1601,59.603445960978625,
1641,61.07402690498324,
1680,59.85314797685815,
1688,,137.05159505208331
1721,61.78210162774967,137.05159505208331
1761,62.28482857771606,137.05159505208331
1801,58.842128782120504,
1842,58.78007203176715,
1852,,114.22932942708334
1880,57.208372759784524,
1881,,114.22932942708334
1921,71.0384607866999,114.22932942708334
1960,66.32975414407878,
1961,,114.22932942708334
1971,,68.2003173828125
2001,56.56330945053184,68.2003173828125
2041,53.58202624854699,68.2003173828125
2048,,95.341796875
2081,59.50370372735736,95.341796875
2121,62.27233315368231,95.341796875
2134,,131.93575846354167
2160,61.454727061555126,
2161,,131.93575846354167
2201,50.37199001177701,131.93575846354167
2214,,137.48292371961804
2241,45.883880013867326,137.48292371961804
2280,50.71341472939398,137.48292371961804
2321,56.921384925593934,137.48292371961804
2361,60.59360953901688,
2400,55.380706747132244,
2407,,127.32421875
2442,57.8375703533065,127.32421875
2480,65.74510413110463,127.32421875
2489,,93.474853515625
2521,67.65440811163064,93.474853515625
2560,64.56256429665899,
2561,,93.474853515625
2620,60.63363106463139,93.474853515625
2630,,110.009765625
2660,58.45406934261405,110.009765625
2700,51.94160720452719,110.009765625
2742,64.13165951034495,
2780,70.42592795539092,
2796,,304.58984375
2821,70.58464001997697,304.58984375
2861,64.71799267693616,304.58984375
2900,62.52428271934398,
2941,61.278836132609804,
2981,60.47198954634868,
2993,,107.55854724702387
3020,54.814304691487834,
3021,,107.55854724702387
3061,56.52460682031684,107.55854724702387
3084,,105.77020941840279
3100,55.49257151979917,105.77020941840279
3141,49.042061176309986,105.77020941840279
3149,,101.17822265625
3180,43.83059351752165,101.17822265625
3220,27.62749296239143,
3221,,101.17822265625
3261,34.84403362888028,101.17822265625
3266,,57.0703125
3300,49.04718201181041,57.0703125
3342,55.91876705256726,57.0703125
3381,54.21493558307635,
3421,51.73569873643708,
3431,,91.23689778645834
3461,58.791050231431264,91.23689778645834
3500,55.30333963952634,91.23689778645834
3508,,121.434326171875
3540,45.13126344273144,121.434326171875
3580,60.671319769464425,
3581,,121.434326171875
3620,61.2430167718867,121.434326171875
