relative_time,DecibelSource,PitchSensor
1919,43.910407143427776,293.1201171875
1959,47.385965930607206,293.1201171875
1966,,269.1650390625
1967,,269.1650390625
1999,61.03746231487474,269.1650390625
2039,65.12606961179097,269.1650390625
2079,54.63862701446301,269.1650390625
2119,47.748556577796734,
2159,47.698785813368374,
2166,,108.212890625
2199,63.13420596487354,108.212890625
2239,58.619108624016086,108.212890625
2279,42.941834559333685,
2319,48.002346606796266,
2328,,214.31640625
2359,49.5996685535691,
2360,,214.31640625
2399,60.82456929123275,214.31640625
2441,65.15708739480387,214.31640625
2480,61.65979323297858,
2521,58.53339478326343,
2534,,73.86102585565476
2559,57.2479349065226,73.86102585565476
2599,55.21947553371895,
2600,,73.86102585565476
2609,,99.46395674878748
2639,57.19447381580203,
2640,,99.46395674878748
2680,56.48732810791411,99.46395674878748
2719,46.99252678745058,99.46395674878748
2729,,101.777099609375
2759,24.134316807557326,101.777099609375
2819,19.77879192802125,101.777099609375
2838,,100.91227213541666
2840,,100.91227213541666
2860,13.434019991461309,100.91227213541666
2900,54.052347048278364,100.91227213541666
2910,,99.91509254092263
2939,57.92289665375393,99.91509254092263
2980,58.688678519366206,99.91509254092263
3001,,114.48453776041667
3019,58.742583017723305,114.48453776041667
3059,60.44381049784515,
3060,,114.48453776041667
3099,59.902910865475675,114.48453776041667
3111,,118.5498046875
3139,43.025294161036555,
3140,,118.5498046875
3181,62.3802012307593,118.5498046875
3187,,121.42496744791666
3221,64.20833677286441,121.42496744791666
3259,65.09249164075416,
3260,,121.42496744791666
3271,,145.25675455729169
3299,61.55815307874946,
3301,,145.25675455729169
3339,56.276220360739245,145.25675455729169
3380,60.918098623988335,145.25675455729169
3404,,141.5614763532366
3421,60.8268696953366,141.5614763532366
3459,61.325610252477965,141.5614763532366
3493,,127.99433244977679
3499,61.91312217325026,127.99433244977679
3539,60.52046603576113,127.99433244977679
3552,,122.43543207077754
3553,,122.43543207077754
3581,60.68844286768883,122.43543207077754
3619,61.29937188207086,122.43543207077754
3626,,118.41178385416666
3660,57.00944020217952,118.41178385416666
3699,47.10898164790342,118.41178385416666
3739,46.020256365970845,118.41178385416666
3779,60.26772735345582,
3819,61.96095813674588,
3825,,136.356201171875
3859,56.64757685762629,136.356201171875
3899,55.697100292872435,136.356201171875
3904,,142.04752604166666
3940,61.33449906945864,142.04752604166666
3980,64.33093649816257,142.04752604166666
4019,58.66090886139396,142.04752604166666
4079,58.94891485767723,
4120,53.11370962024824,
4129,,118.28938802083333
4159,58.078706990481706,118.28938802083333
4199,57.12630896408787,
4200,,118.28938802083333
4231,,112.98225911458333
4239,55.429617781085774,112.98225911458333
4279,51.55137929829653,
4280,,112.98225911458333
4319,55.87191007094922,
4359,58.10057845494149,
4399,58.22643712409479,
4407,,108.00130208333333
4439,57.91088723058732,108.00130208333333
4479,56.08074746612423,108.00130208333333
4491,,105.06598772321426
4519,53.257640624967664,105.06598772321426
4559,53.62283619736114,105.06598772321426
4580,,103.55983949318907
4599,52.293795856935944,103.55983949318907
4640,49.024313693239954,103.55983949318907
4679,47.60395672424295,103.55983949318907
4690,,101.4061991373698
4719,46.7461464561196,101.4061991373698
4759,46.54308638463314,
4760,,101.4061991373698
4767,,115.5419921875
4799,47.15693017784445,115.5419921875
4839,59.874977293888065,115.5419921875
4880,58.160073241683044,
4921,56.38533929849278,
4931,,126.12737019856772
4959,48.16961634225052,
4960,,126.12737019856772
4999,48.22817592724249,126.12737019856772
5042,59.14414374970267,126.12737019856772
5054,,65.3662109375
5079,57.57153090850986,65.3662109375
5119,50.21640510662134,65.3662109375
5159,53.807877733610276,
5199,53.4127823086784,
5211,,112.49186197916667
5239,46.95742409821574,
5240,,112.49186197916667
5279,43.226186453733575,112.49186197916667
5319,50.98697097872999,112.49186197916667
5380,61.61674826904079,
5420,54.76369115195272,
5430,,470.52734375
5459,70.23239106370866,470.52734375
5499,45.85243716902649,
5500,,470.52734375
5539,42.26329364945285,
5579,68.36737937270871,
5589,,54.6728515625
5620,57.11078237359206,54.6728515625
5659,55.71052590021164,54.6728515625
5699,52.18483384723384,54.6728515625
5739,30.8562758930223,
5779,62.35451545244906,
5787,,47.02752685546875
5819,56.47537491585818,47.02752685546875
5859,52.46747017895774,47.02752685546875
5899,52.60850454482239,
5939,53.855997410203926,
5979,53.57463908358571,
5992,,112.354736328125
6020,51.79287398140083,112.354736328125
6059,50.51248061032545,112.354736328125
6079,,108.2158099785053
6099,48.879300632750116,108.2158099785053
6139,50.563120625498065,
6140,,108.2158099785053
6150,,104.01838727678572
6179,49.937624267094655,104.01838727678572
6220,43.91334400093032,104.01838727678572
6259,44.62025309841582,
6299,54.04096503902845,
6339,47.37851344340389,
6346,,203.6279296875
6379,43.42238950291386,203.6279296875
6420,33.52874661667086,203.6279296875
6459,20.90450552984685,
6499,15.821306071666116,
6500,,0.0
6539,13.30246133189677,
6579,12.257764232170864,
6639,13.757044291934612,0.0
6679,13.572156999909883,
6719,14.290778563512522,
6720,,0.0
6759,10.2596383194851,
6799,11.052439913924076,
6802,,0.0
6839,10.975106300402356,
