relative_time,PitchSensor,DecibelSource
0,0.0,30.264964373823695
38,,33.36280436969921
83,53.6767578125,30.480432545235068
118,53.6767578125,30.080296783053484
158,53.6767578125,29.694795706531924
198,53.6767578125,31.714665824229552
238,,30.36120133833584
278,0.0,30.898584712978327
318,,29.280072187029
358,0.0,26.07777089699844
398,,37.91742749332438
438,,45.83166869818241
488,75.47591145833333,47.72706512754137
518,75.47591145833333,45.14919248335719
559,75.47591145833333,
568,,49.07427466988965
598,,46.63572423777903
645,248.62548828125,46.62342970783417
678,248.62548828125,50.86520207574938
718,248.62548828125,46.701740812791186
758,248.62548828125,
765,273.79437255859375,43.790702957679
798,273.79437255859375,47.15072900258485
838,273.79437255859375,
848,251.41632080078125,34.43752358682846
878,251.41632080078125,
879,,36.67352238008314
919,251.41632080078125,
930,,34.84401777854461
958,,42.59894711259313
998,,42.644311725285974
1044,238.779296875,
1045,238.779296875,43.20965566515015
1078,238.779296875,40.27604747227788
1118,238.779296875,
1126,242.857666015625,42.65635449417101
1158,242.857666015625,38.82581905235726
1198,242.857666015625,
1206,212.91015625,36.36234800874818
1239,212.91015625,39.66725881927444
1278,212.91015625,40.76195386478229
1318,212.91015625,
1332,,38.04236316363953
1358,,41.50647402783834
1408,252.3418753487723,48.440447673881025
1439,252.3418753487723,46.12456493282905
1478,252.3418753487723,
1488,260.6951279413133,35.9887800080702
1518,260.6951279413133,40.19484890137729
1558,260.6951279413133,40.854467457159245
1598,260.6951279413133,
1608,188.03202311197916,39.282683211954705
1638,188.03202311197916,41.62587874346899
1679,188.03202311197916,
1684,257.7734375,
1685,257.7734375,40.157917427600836
1718,257.7734375,38.932381721648085
1761,257.7734375,
1772,226.0986328125,38.41148376512067
1798,226.0986328125,44.940799704674525
1838,226.0986328125,38.9778515947488
1878,226.0986328125,
1884,,30.397213653573765
1918,,41.13405378126748
1965,171.25,30.34375364298682
1998,171.25,40.82971688506542
2038,171.25,
2046,188.82215711805554,45.60672197494584
2078,188.82215711805554,45.24497158534233
2118,188.82215711805554,45.489830162325724
2159,188.82215711805554,
2177,181.3651123046875,43.64297022730697
2198,181.3651123046875,41.93951905459361
2238,181.3651123046875,
2248,188.028564453125,46.58661361562962
2278,188.028564453125,44.03324876385413
2319,188.028564453125,
2327,196.70939127604169,42.16946152182311
2359,196.70939127604169,
2360,,45.39151431902833
2399,196.70939127604169,
2404,220.113525390625,42.22680616062503
2438,220.113525390625,36.21626215266941
2478,220.113525390625,44.535446711553774
2518,220.113525390625,
2530,235.5265154157366,48.79600540652406
2558,235.5265154157366,47.05365514030567
2598,235.5265154157366,
2610,229.74445917038693,42.89997099163236
2638,229.74445917038693,44.579871232004265
2678,229.74445917038693,
2687,210.15541682167657,43.13763828517669
2718,210.15541682167657,45.98044914543908
2758,210.15541682167657,44.38373008213068
2798,210.15541682167657,
2807,204.95437318215636,44.19127169325268
2838,204.95437318215636,44.25792245819116
2878,204.95437318215636,
2891,208.88561430431545,38.97867021974237
2918,208.88561430431545,31.1824897508823
2958,208.88561430431545,
2967,173.26822916666669,37.51896388066757
2998,173.26822916666669,41.315369783442236
3038,173.26822916666669,44.14410580484387
3079,173.26822916666669,
