relative_time,PitchSensor,DecibelSource
0,0.0,
1,,27.6386244421176
40,,25.701350645647516
80,0.0,24.883324400942822
119,,26.283344732798426
159,,41.09217669067358
206,65.498046875,42.79294434685859
240,65.498046875,23.9660059407699
280,65.498046875,
288,55.4150390625,24.633494890575037
319,55.4150390625,24.09527712204216
361,55.4150390625,24.225420117740736
399,,26.90249838455034
440,,26.538139161879254
479,0.0,25.392404373386043
520,,25.974762874924995
560,0.0,30.435643144657906
599,,29.719542062887324
639,0.0,23.448543465831563
679,,31.372300970975935
722,,22.75200322374655
761,0.0,32.53669395282254
800,,45.16648400732477
855,216.9140625,49.82603920042291
879,216.9140625,52.398139679084885
919,216.9140625,
928,210.35035875108508,41.82879382751845
959,210.35035875108508,24.966151212351694
999,210.35035875108508,
1000,,24.737814810471093
1039,210.35035875108508,
1040,0.0,34.03851009540445
1079,,45.980239791476976
1127,218.30078125,49.3489255098404
1159,218.30078125,
1160,,48.337684689193196
1199,218.30078125,
1208,212.63153076171875,43.50341574748052
1239,212.63153076171875,47.28467092263276
1279,212.63153076171875,
1280,,50.47565820908862
1319,212.63153076171875,
1327,223.1298828125,52.46858674299497
1359,223.1298828125,
1360,,50.668508628429365
1399,223.1298828125,
1408,253.19175502232142,52.02474249218505
1440,253.19175502232142,49.66017058462146
1479,253.19175502232142,
1487,255.3363037109375,43.87606467499698
1519,255.3363037109375,
1520,,49.308903349353585
1559,255.3363037109375,48.24530378364008
1599,255.3363037109375,
1605,223.92659505208331,41.50740345301703
1640,223.92659505208331,38.51328700363383
1680,223.92659505208331,
1687,183.0322265625,32.38270185731106
1719,183.0322265625,43.031000048144506
1760,183.0322265625,
1770,,41.5260455987029
1799,,50.637495119103086
1839,,50.13982928703587
1884,223.250732421875,
1885,223.250732421875,48.31063863010121
1919,223.250732421875,48.09800327224426
1960,223.250732421875,
1970,,37.47691256969463
2000,,47.216360640463705
2050,83.38020833333334,41.784254546215664
2079,83.38020833333334,
2080,,43.88259177188068
2119,83.38020833333334,
2120,,41.59332132645502
2160,83.38020833333334,
2167,,47.38392509925232
2199,,47.37489503732434
2245,213.671875,43.06172250807498
2279,213.671875,45.81705544283733
2320,213.671875,
2330,,43.69319984866092
2359,,44.34143804187683
2411,197.866357421875,46.449500130303875
2440,197.866357421875,42.45680120576476
2480,197.866357421875,57.39879606493983
2521,197.866357421875,
2527,117.3388671875,44.298594593041784
2559,117.3388671875,55.44323801116444
2599,117.3388671875,
2605,,45.03665219373879
2639,,45.24019329911479
2683,221.883544921875,
2684,221.883544921875,43.60439249086343
2719,221.883544921875,
2720,,44.211476601671045
2759,221.883544921875,
2760,,30.022498347216672
2800,221.883544921875,
2806,,25.259214179461363
2839,,24.715602839958986
2888,70.562744140625,39.10990886638308
2919,70.562744140625,
2920,,49.364568394993796
2959,70.562744140625,
2967,,45.754784912738344
2999,,46.5611048459919
3040,,44.01059480334462
3085,61.484375,42.782546584540995
3121,61.484375,46.188672661409164
3159,61.484375,
3166,,45.89924892148008
