relative_time,PitchSensor,DecibelSource
0,0.0,30.897089088239518
40,,40.647562965396105
87,93.76953125,33.51306590536276
120,93.76953125,27.019706244329353
161,93.76953125,28.386792161059958
201,93.76953125,26.904191089074434
240,,37.02560259869
284,2227.4365234375,25.404068040925747
320,2227.4365234375,28.112945223689437
361,2227.4365234375,25.431787088502944
402,,27.0071548744062
441,,27.286918859557076
481,0.0,24.106337929815787
521,,23.53532868063043
563,0.0,22.236692608573563
600,,24.28754441738188
641,0.0,25.271364927618126
680,,22.397547434643332
721,,54.93441661678077
768,441.4306640625,58.89837869788277
801,441.4306640625,
802,,61.48902557795669
840,441.4306640625,
852,,59.303119919336766
881,,59.89246155282853
929,230.79085286458334,56.11513255758729
960,230.79085286458334,56.020647718646345
1000,230.79085286458334,
1009,266.7329915364583,62.674244444852974
1040,266.7329915364583,65.07027503349474
1084,266.7329915364583,64.08628463916935
1120,266.7329915364583,
1131,270.42620035807295,57.62029957976956
1161,270.42620035807295,60.852844760202586
1200,270.42620035807295,
1210,,61.81211077234035
1240,,57.67363040620288
1293,237.02938988095238,53.766430087959016
1320,237.02938988095238,49.40626393655029
1361,237.02938988095238,66.90518834269992
1400,237.02938988095238,
1409,,48.72515293494072
1441,,56.326915779902365
1484,223.0517578125,
1485,223.0517578125,60.55157079160228
1520,223.0517578125,65.7174037392929
1561,223.0517578125,
1570,152.451171875,66.55688025333662
1601,152.451171875,71.42063647014788
1640,152.451171875,56.13290973019268
1680,152.451171875,
1689,,60.42344030692035
1720,,59.39622758906985
1766,40.16215006510417,58.16384849190166
1801,40.16215006510417,56.81025762131902
1840,40.16215006510417,
1847,,56.64505025930309
1880,,61.62712353503531
1920,,63.74479779580188
1972,241.233837890625,57.8672384621271
2000,241.233837890625,
2001,,55.001713673562776
2041,241.233837890625,
2049,265.27425130208337,56.74205478559371
2080,265.27425130208337,62.00668719997896
2120,265.27425130208337,
2126,,51.15386637680792
2160,,54.908816071943946
2200,,55.11968191245521
2248,276.884765625,
2249,276.884765625,53.13946897774218
2280,276.884765625,
2281,,44.61783382375515
2321,276.884765625,
2326,225.5712890625,53.720886606823385
2360,225.5712890625,65.92370013416931
2400,225.5712890625,
2410,,70.24593651351515
2440,,61.776118110578054
2480,,63.15623851630293
2527,22.97607421875,55.8889778811368
2563,22.97607421875,47.78054352185143
2602,22.97607421875,
2613,,48.050291412178254
2641,,53.60010534100446
2689,154.560546875,53.689336409783586
2720,154.560546875,56.9279721775787
2762,154.560546875,58.873163961763694
2800,154.560546875,
2808,200.195556640625,58.06171383872909
2840,200.195556640625,
2841,,56.631209128444794
2880,200.195556640625,
2890,190.72363915381493,55.12573429307193
2920,190.72363915381493,57.753704545877284
2960,190.72363915381493,
2968,192.07068743024556,57.1761086883183
3000,192.07068743024556,51.26431380615921
3041,192.07068743024556,34.34437004784166
3080,192.07068743024556,
3090,194.44401041666669,30.67073176678026
3120,194.44401041666669,32.50337974438822
3161,194.44401041666669,31.164162766633332
3200,,26.429908084410574
3242,0.0,24.192934091918417
3281,,50.19280889603187
3322,,55.911615366258296
3382,210.67667643229169,57.4875587645831
3400,210.67667643229169,53.26809182338026
3442,210.67667643229169,
3453,224.8876953125,46.11662337950509
3480,224.8876953125,
3481,,59.357379686795085
3520,224.8876953125,
3530,251.36343819754464,60.49947299874471
3561,251.36343819754464,52.98438054416814
3601,251.36343819754464,
3614,235.537109375,54.81289551261404
3640,235.537109375,55.20480263447596
3680,235.537109375,57.138830344926106
3720,235.537109375,
3728,212.87109375,58.70521879476493
3761,212.87109375,51.73923351322124
3801,212.87109375,
3810,205.6843071479302,54.18145945997904
3841,205.6843071479302,58.8853778175242
3880,205.6843071479302,
3888,208.96395890170305,52.22756091112045
3921,208.96395890170305,42.42863662804575
3960,208.96395890170305,48.068361053757485
4000,208.96395890170305,
4006,210.7421875,
4007,210.7421875,53.835674586183934
4040,210.7421875,55.488459995303245
4080,210.7421875,
4088,243.572998046875,54.384241645128284
4120,243.572998046875,53.70546564825955
4160,243.572998046875,
4166,248.4326171875,52.396588599372784
4201,248.4326171875,59.801284067895885
4241,248.4326171875,58.65670769811718
4281,248.4326171875,
4289,,56.39168985297084
4320,,55.121630896939095
4369,218.88264973958334,57.449009365307504
4400,218.88264973958334,56.629915408615396
4440,218.88264973958334,
4450,127.82950846354166,47.112906600356304
4480,127.82950846354166,31.113463503202933
4521,127.82950846354166,26.88665446710793
4562,127.82950846354166,24.01715990379122
4600,,21.89329865011146
4653,449.619140625,45.008437111028286
4682,449.619140625,52.80351814946276
4720,449.619140625,
4729,,53.422620355682476
4760,,50.28458115654721
4800,,47.301565720074315
4846,206.5576171875,54.39668686805574
4880,206.5576171875,57.11895365441588
4920,206.5576171875,
4931,194.39817010788693,57.61378827557971
4961,194.39817010788693,58.9387156348091
5000,194.39817010788693,
5012,185.63665138907123,56.75235541200245
5041,185.63665138907123,
5042,,54.585084508424146
5080,185.63665138907123,56.5615589889109
5120,185.63665138907123,
5133,188.5377172353316,54.008866527305585
5162,188.5377172353316,48.933157720210836
5203,188.5377172353316,
5212,193.21750929375662,50.00535732602981
5240,193.21750929375662,49.3411128874116
5280,193.21750929375662,
5290,228.6788516574436,53.520634784115984
5320,228.6788516574436,50.42627603886545
5360,228.6788516574436,47.40203418982834
5402,228.6788516574436,
5417,220.2706666976687,49.56281765125253
5441,220.2706666976687,47.470699372558336
5480,220.2706666976687,
5489,116.1669921875,51.72208251622146
5522,116.1669921875,48.74394557960271
5560,116.1669921875,
5570,,48.8283951285233
5600,,53.405166755597755
5641,,53.42763377897782
5691,199.69970703125,49.89266489606059
5721,199.69970703125,42.42637925208485
5760,199.69970703125,
5768,198.873291015625,27.177487890146036
5802,198.873291015625,24.78425787838877
5841,198.873291015625,26.659418969731632
5881,,33.477948330364455
5921,,25.577908174590426
5960,0.0,36.714094229723166
6001,,43.98699959451723
6046,210.56640625,30.478157259559854
6080,210.56640625,37.24756063089358
6120,210.56640625,
6128,200.604248046875,40.75527099531768
6160,200.604248046875,48.721614445422425
6200,200.604248046875,52.039773363332856
6241,200.604248046875,
6249,,45.777635233751006
6280,,54.86216186548696
6329,62.734375,54.01737128052832
6361,62.734375,52.72692170265971
6400,62.734375,
6406,,47.85358078328507
6441,,29.979979826788732
6492,9.09161376953125,51.56742727827261
6521,9.09161376953125,56.355282893956364
6561,9.09161376953125,52.59996794199479
6601,9.09161376953125,
6610,,47.26502172249447
6640,,62.2104247401424
6690,86.1328125,55.00519964415852
6721,86.1328125,53.95012370794193
6762,86.1328125,
6772,,48.47801367848117
6800,,52.670262312186544
6841,,51.91580563140529
6892,180.6114085873864,49.46612434507934
6920,180.6114085873864,
6921,,44.48926677527018
6960,180.6114085873864,
