relative_time,PitchSensor,DecibelSource
0,0.0,27.45673933903312
40,,30.449590733534436
79,0.0,28.843737005480072
120,,37.976256573837965
160,,50.16409824599926
205,220.230712890625,54.219468870048715
241,220.230712890625,56.81223160886713
280,220.230712890625,
289,217.13582841176836,55.481018506365885
319,217.13582841176836,51.75051682714387
360,217.13582841176836,
367,221.051025390625,55.32878995406358
400,221.051025390625,51.79017625237164
439,221.051025390625,
440,,49.376005369754125
480,221.051025390625,
487,135.95001220703125,
488,135.95001220703125,54.03556923048066
519,135.95001220703125,
520,,55.646402045700974
560,135.95001220703125,
569,,53.64733383363954
599,,44.39031349548061
647,252.32584635416663,45.87483435654416
679,252.32584635416663,
680,,55.57237866384728
720,252.32584635416663,53.58301807638637
759,252.32584635416663,
770,256.96398978625535,46.68104075692809
799,256.96398978625535,
800,,44.44706725096851
839,256.96398978625535,
848,246.3037109375,42.28388470577745
879,246.3037109375,
880,,37.01845371671523
920,246.3037109375,
926,193.798828125,41.28503505963603
960,193.798828125,45.473824377001705
999,193.798828125,
1000,,47.003671135628345
1040,193.798828125,
1049,210.48828125,45.573720648617254
1080,210.48828125,50.93465373304121
1119,210.48828125,
1133,,51.820255764832986
1160,,44.78043847408315
1207,197.06746419270831,
1208,197.06746419270831,46.51301715470406
1240,197.06746419270831,44.0600592907809
1279,197.06746419270831,44.06024015162184
1319,197.06746419270831,
1328,195.87320963541669,42.44614513380462
1359,195.87320963541669,
1360,,45.30917880755155
1399,195.87320963541669,
1407,192.822265625,42.06568514518435
1440,192.822265625,39.858069605729696
1479,192.822265625,
1492,190.367431640625,49.553873713088564
1520,190.367431640625,
1521,,46.55532805433481
1560,190.367431640625,46.6047964556246
1601,190.367431640625,
1613,180.55094401041669,44.67695721667462
1639,180.55094401041669,
1640,,39.92697030706458
1679,180.55094401041669,
1691,182.0791015625,39.403215433056914
1719,182.0791015625,39.92772361617808
1759,182.0791015625,
1764,94.951171875,43.30620772503007
1800,94.951171875,42.82383682932828
1840,94.951171875,42.93475791343181
1879,94.951171875,
1885,,46.158892309572686
1919,,47.643221617112346
1965,382.83203125,45.773394360482214
2001,382.83203125,44.8013033455587
2040,382.83203125,
2046,,47.870006830903165
2080,,42.77323412880553
2120,,45.745891500027554
2166,188.798828125,43.71980164314994
2199,188.798828125,
2200,,40.47858154082776
2240,188.798828125,
2246,,43.06153747390111
2280,,29.74127212453795
2330,88.80859375,
2333,88.80859375,26.18986197312504
2360,88.80859375,43.0861231985238
2399,88.80859375,45.543090370734305
2439,88.80859375,
2447,97.3583984375,36.14261295142687
2479,97.3583984375,46.92188935759308
2520,97.3583984375,
2528,,47.26164347419311
2559,,47.44674015772347
2607,166.7528073112468,
2608,166.7528073112468,47.942321617668675
2640,166.7528073112468,46.89515299758017
2680,166.7528073112468,
2686,165.95821126302084,
2687,165.95821126302084,45.0794093953714
2719,165.95821126302084,
2720,,46.44016413187164
2760,165.95821126302084,46.16580488417828
2800,165.95821126302084,
2809,169.20029929832174,43.474174098227856
2840,169.20029929832174,42.97876351664889
2880,169.20029929832174,
2888,198.03972516741072,45.9644323470995
2920,198.03972516741072,48.3360972980626
2959,198.03972516741072,
2968,186.817626953125,49.47095116746395
2999,186.817626953125,49.569965375128106
3043,186.817626953125,41.519266631868234
3080,186.817626953125,
3087,,38.883968460180036
3120,,49.65137319165347
3167,106.41748046875,50.828597790206096
3200,106.41748046875,49.16085921089487
3242,106.41748046875,
3250,,48.895578197353906
3280,,49.39535342961097
3320,,48.17630725334155
3366,206.5185302734375,
3367,206.5185302734375,48.65916918432846
3400,206.5185302734375,51.11906377358296
3440,206.5185302734375,
3447,186.127490234375,50.31346500210486
3479,186.127490234375,42.9037468688638
3520,186.127490234375,
3529,183.31412760416666,49.65394373436094
3559,183.31412760416666,
3560,,49.48117940083465
3599,183.31412760416666,
3600,,35.57653123423738
3639,183.31412760416666,
3647,179.1474066840278,30.9230461231854
3679,179.1474066840278,
3680,,46.53475686069304
3719,179.1474066840278,
3725,191.455078125,45.015805952711496
3760,191.455078125,46.16290375889528
3800,191.455078125,
3809,191.14664713541666,
3810,191.14664713541666,46.18644087582146
3840,191.14664713541666,43.130651033703685
3879,191.14664713541666,
3880,,43.56753420702586
3920,191.14664713541666,
3927,183.8916015625,45.46337787646589
3960,183.8916015625,44.84865227668379
3999,183.8916015625,
4006,176.60617404513889,44.39486589978217
4039,176.60617404513889,
4040,,42.945443153634244
4079,176.60617404513889,
4089,173.63972981770834,49.85235176060259
4120,173.63972981770834,48.28721292102108
4160,173.63972981770834,46.11296054554206
4200,173.63972981770834,
4207,169.9138726128472,40.42994339244374
4240,169.9138726128472,41.67311355596074
4280,169.9138726128472,
4290,175.76578776041669,46.51360394815959
4320,175.76578776041669,49.46704670632048
4360,175.76578776041669,
4370,180.34224446614584,
4371,,48.264531150774346
4400,180.34224446614584,48.77331945762387
4440,180.34224446614584,48.836611004520066
4479,180.34224446614584,
4490,194.10330403645833,46.13281331387079
4519,194.10330403645833,
4520,,49.51442424217984
4560,194.10330403645833,
4570,199.51337348090274,51.841457419528076
4599,199.51337348090274,
4600,,49.80711933119207
4640,199.51337348090274,
4650,199.57633027576264,40.39573500765485
4683,199.57633027576264,32.44479924325722
4719,199.57633027576264,
4720,,38.62797262127444
4759,199.57633027576264,
4765,134.738037109375,45.51924811881116
4799,134.738037109375,
4800,,44.1316739548228
4839,134.738037109375,
4847,178.97589111328125,42.750425033552794
4880,178.97589111328125,36.873201223919814
4919,178.97589111328125,
4925,183.89811197916669,40.36334896190774
4959,183.89811197916669,
4960,,39.732018378600586
4999,183.89811197916669,
5000,,43.00765115907631
5039,183.89811197916669,
5047,172.01171875,39.785294041733735
5080,172.01171875,44.81663192507924
5120,172.01171875,
5125,172.27864583333331,41.95304259085579
5160,172.27864583333331,34.71623952168017
5200,172.27864583333331,
5209,,37.83928157952597
5240,,32.063116128018976
5288,68.60358537946428,40.79715947528969
5319,68.60358537946428,
5320,,32.52506977114721
5359,68.60358537946428,
5360,,24.801797367942147
5403,68.60358537946428,34.60283445069009
5440,,47.506496671777185
5490,181.34746907552085,45.02517685334056
5520,181.34746907552085,40.39479654794594
5560,181.34746907552085,
5565,188.564453125,23.691558817942813
5600,188.564453125,31.421309515239038
5640,188.564453125,
5641,,43.709373888009694
5682,188.564453125,
5693,169.80122884114584,
5694,169.80122884114584,44.0110639985226
5719,169.80122884114584,
5720,,44.237630662049824
5759,169.80122884114584,
5769,169.42092980278863,40.34844139488639
5800,169.42092980278863,
5801,,41.932606807159154
5839,169.42092980278863,
5851,160.44750801253662,43.21171946358673
5881,160.44750801253662,42.652523202123376
5920,160.44750801253662,40.17701254863063
5960,160.44750801253662,
5971,157.9820731026786,
5972,157.9820731026786,38.47389300339532
5999,157.9820731026786,38.231824263816684
6039,157.9820731026786,
6045,163.74918619791669,34.34972500389727
6079,163.74918619791669,42.8601271630965
6119,163.74918619791669,
6125,171.40625,38.85970326779807
6160,171.40625,39.63736390182838
6199,171.40625,37.41697807373044
6240,171.40625,
6245,162.7143012152778,35.34831479561956
6280,162.7143012152778,28.667165510223267
6320,162.7143012152778,
6321,0.0,26.1270818906872
6360,,23.872152323441714
6400,0.0,25.495558141995176
