relative_time,PitchSensor,DecibelSource
0,,23.282096584231063
40,0.0,28.62373790297743
80,,19.51198149081047
120,,20.4222895501988
161,0.0,31.09800203054988
200,,45.311523565631035
248,112.85316879030258,55.391354478327194
280,112.85316879030258,53.73353696579991
320,112.85316879030258,
330,114.63963847257652,52.13381499660839
360,114.63963847257652,52.78807908987215
401,114.63963847257652,49.510680789984676
440,114.63963847257652,
450,116.39482915969121,
451,,51.996528870621226
480,116.39482915969121,57.8232210080889
520,116.39482915969121,
531,145.80974324544272,57.83746931407105
560,145.80974324544272,53.6800480250473
600,145.80974324544272,
610,151.49078776041668,49.69887412093265
640,151.49078776041668,52.81739020386141
680,151.49078776041668,48.75061043454152
720,151.49078776041668,
728,131.16666666666669,47.92244398000407
760,131.16666666666669,44.96946560182309
800,131.16666666666669,
805,,41.817046578352404
840,,46.32351006283361
898,116.95475260416667,
899,116.95475260416667,50.386413146995125
920,116.95475260416667,46.68012432288706
960,116.95475260416667,49.46599265865029
1000,116.95475260416667,
1010,110.902099609375,48.25215988436473
1039,110.902099609375,
1040,,40.883330230896064
1080,110.902099609375,
1091,119.34733072916666,51.010465200024974
1120,119.34733072916666,42.482486711769724
1160,119.34733072916666,
1168,,42.89360084187627
1200,,46.72548775001224
1240,,47.79294342921615
1287,110.50130208333333,46.60333411430091
1320,110.50130208333333,43.51296558126788
1360,110.50130208333333,
1368,111.5737575954861,48.489459319660384
1400,111.5737575954861,54.063498503212905
1441,111.5737575954861,
1449,140.36580403645834,54.22104605850759
1480,140.36580403645834,50.2256278234799
1520,140.36580403645834,44.88610079898936
1560,140.36580403645834,
1570,148.87223307291669,48.56210780076704
1600,148.87223307291669,49.32562530939546
1640,148.87223307291669,
1646,,43.10989384205243
1680,,50.47001913992639
1730,264.1650390625,48.52887178530235
1760,264.1650390625,46.5140999600474
1800,264.1650390625,
1808,,48.07232996044497
1842,,45.98738398817085
1880,,41.89094863076046
1929,28.24493408203125,
1930,28.24493408203125,46.953900620546975
1961,28.24493408203125,42.90534321729542
2000,28.24493408203125,
2009,,41.875589119273535
2040,,45.55837483491257
2088,466.01287841796875,35.81967966556877
2120,466.01287841796875,45.309943232803704
2160,466.01287841796875,47.25054204754959
2200,466.01287841796875,
2213,,49.98031621577561
2240,,51.12610428889902
2298,104.78867119683159,47.69740739936915
2320,104.78867119683159,46.46544531266347
2360,104.78867119683159,
2368,103.59844970703125,43.813273943653385
2400,103.59844970703125,38.52172689837581
2440,103.59844970703125,33.71582165262104
2480,103.59844970703125,
2488,120.12577311197917,24.424246597250256
2520,120.12577311197917,30.195756967888563
2560,120.12577311197917,
2561,0.0,30.541123357069555
2599,,30.058157366189455
2641,0.0,31.80141485896594
2680,,26.972501060079658
2720,,28.004365081570487
2760,0.0,31.896586574155283
2800,,48.68777971489361
2850,111.07293701171875,
2851,,50.77164596480495
