relative_time,PitchSensor,DecibelSource
0,0.0,22.78855955712395
40,,24.355426497634962
80,0.0,30.817443920905845
121,,41.25000312689144
159,,46.49342498532416
212,112.57263445172991,46.668263622401085
240,112.57263445172991,43.344131948626824
280,112.57263445172991,
291,121.6522216796875,44.41524214301219
319,121.6522216796875,
320,,41.956138738401954
360,121.6522216796875,
370,89.6441650390625,44.428417968388075
400,89.6441650390625,49.64108901577559
440,89.6441650390625,49.159875500862135
480,89.6441650390625,
492,,44.28655027178931
519,,32.96067560926058
569,150.732421875,46.18382697143539
601,150.732421875,44.43755318591843
640,150.732421875,
650,126.51085069444444,42.035403212521715
679,126.51085069444444,
680,,44.44543805373002
720,126.51085069444444,31.665801231240017
760,126.51085069444444,
769,,31.70523139625331
800,,42.574395603636006
846,134.166259765625,43.91801382355251
880,134.166259765625,37.13766321856932
919,134.166259765625,
928,,41.19970698704431
959,,41.3094793712377
999,,42.336000001328415
1050,119.9755859375,43.62373627187744
1080,119.9755859375,38.28884266567973
1120,119.9755859375,
1131,113.13326009114583,34.30912165186412
1160,113.13326009114583,39.7140350608773
1200,113.13326009114583,
1206,,41.66749098360729
1240,,38.07036054977133
1280,,39.88075972158238
1329,3868.0224609375,38.80502557903967
1360,3868.0224609375,40.53429842502956
1400,3868.0224609375,
1416,,38.790233798068606
1440,,36.44023146875281
1489,102.29693134014421,
1490,102.29693134014421,38.21171797957521
1519,102.29693134014421,41.51278154578873
1561,102.29693134014421,
1574,,43.84411256307671
1600,,41.32722155122344
1639,,34.75543047296426
1689,290.6982421875,40.002125405488805
1719,290.6982421875,
1720,,39.95661007389615
1759,290.6982421875,
1767,,35.48041257446011
1799,,30.702236806680574
1848,66.36393229166666,41.506395537031366
1881,66.36393229166666,45.36789149608671
1920,66.36393229166666,41.26633476427472
1960,66.36393229166666,
1972,,34.57471743703592
1999,,40.54791132153557
2049,96.83756510416666,44.32008817829924
2079,96.83756510416666,41.983497596777056
2120,96.83756510416666,
2131,,40.73847497152912
2160,,42.57899825276387
2199,,36.415218861599534
2250,233.740234375,39.631450409326796
2282,233.740234375,38.755124260514776
2319,233.740234375,
2331,,33.956890502961045
2360,,34.92653425880083
2409,106.8989766438802,40.98866071639282
2440,106.8989766438802,42.36352058886568
2479,106.8989766438802,
2480,,44.75791504352344
2519,106.8989766438802,
2539,102.13730197482639,42.73636800410035
2559,102.13730197482639,
2560,,40.242139962743366
2599,102.13730197482639,
