relative_time,DecibelSource,PitchSensor
0,42.61476988621374,67.88960774739584
66,45.765025967334,
133,71.7263494757316,
200,69.20224423706878,127.28531901041667
266,72.98165321125198,139.7314453125
333,66.54252801530228,146.60850694444446
400,73.75597486448964,146.60850694444446
466,68.6289626868313,118.9169921875
533,49.393894440654606,177.14705403645831
600,70.3513928419692,177.14705403645831
666,65.3285459902833,177.74183485243054
733,62.628574276939844,92.93977864583334
800,55.93484334797612,
866,70.13134382834733,
933,66.18248663047942,372.5341796875
1000,70.9207630255884,
1066,68.4839130946103,
1133,67.06074482034764,96.8994140625
1200,67.89071386647566,
1266,63.02095531849122,110.982666015625
1333,64.7494942766564,110.982666015625
1400,72.45348098250803,
1466,64.57255122419693,161.27563610705698
1533,68.37905836939504,161.27563610705698
1600,56.920745453092366,
1666,68.27129634087146,163.1396484375
1733,64.09739760102005,135.5126953125
1800,63.36868818637453,135.5126953125
1866,59.74149552966931,107.49674479166666
1933,61.169804530532105,96.8994140625
2000,53.20964233196577,96.8994140625
2066,63.46698316413927,
2133,64.04600092272689,172.66015625
2200,61.41330286786136,
2266,59.68351239289589,
2334,48.6100241790981,563.14453125
2400,53.18507841658713,
2466,48.15723816702551,1343.9501953125
2533,48.44458536097535,1343.9501953125
2600,42.2927217882129,1491.8701171875
2666,44.404840208233985,
2733,71.49824085283296,
2800,68.95587944270117,98.88911655970982
2866,68.82778779085402,
2933,53.82945907267803,372.5341796875
3000,65.77234708741781,372.5341796875
3066,70.26106563900042,
3133,70.22728644062411,287.617431640625
3200,62.8235606284725,287.617431640625
3266,66.24199458548902,
3333,65.63043722927685,82.92579255280673
3400,71.22004809038005,82.92579255280673
3466,62.28759042509289,84.2105092182796
3533,69.77959340344842,
3599,55.24981278720144,85.61787923177084
3685,65.36310546233919,
3733,63.320892680053866,
3800,62.34000428855133,99.455322265625
3869,69.82430626052164,99.455322265625
3933,64.83161065672338,95.0579833984375
4000,63.67415748891486,84.62723795572917
4066,68.36322406381083,76.80518740699405
4133,63.08826831665347,76.80518740699405
4200,64.14627612203832,74.16689627511161
4266,65.19883228322624,
4333,66.65114648012094,138.49202473958334
4400,64.51576296655958,138.49202473958334
4466,66.46235465792434,
4533,48.77866412734667,110.39786202566964
4600,46.64265800147675,110.39786202566964
4666,43.319331725032804,
4733,47.15969935082,32.2998046875
4800,52.85242162425415,30.283203125
4866,65.57309739502615,30.283203125
4933,66.62771332365404,
5000,63.349097219708675,141.6064453125
5066,66.69479129456386,141.6064453125
5133,51.070708374125466,100.838623046875
5200,66.43560447107531,107.578125
5266,64.10682943291611,102.87225341796875
5333,61.04646528216073,102.87225341796875
5400,66.22653691930752,149.482421875
5466,45.53943678062436,
5533,68.9892407800487,
5600,60.96269564661202,90.85457356770833
5666,55.10650890089281,83.12969292534723
5733,65.48428607295337,110.80927734375
5800,69.9384982574888,110.80927734375
5866,59.14238405988874,
5937,60.207212497475886,
6000,53.94479698921249,126.23046875
6066,55.95234905172427,126.23046875
6133,53.78686728828269,132.691650390625
6200,38.99929882727864,81.02392578125
6267,48.55446464315734,81.02392578125
