relative_time,DecibelSource,PitchSensor
0,35.786392099680725,
68,38.66700756042499,
133,36.2283547952152,213.64583333333331
200,35.846703844643486,214.27408854166666
268,37.63427993562937,214.27408854166666
333,47.569630370485534,
400,46.26658528085447,213.15673828125
468,51.714777964148276,
533,48.392768803359644,
600,46.94561328588372,230.7080078125
668,41.10623375233331,
733,44.66051625699342,290.6982421875
800,40.257563145344136,290.6982421875
868,40.40720983601194,286.6720920138889
933,36.66985718329661,
1000,37.984434603501875,
1068,39.23968964875471,223.1298828125
1133,41.6805530345914,239.443359375
1200,39.8204497907149,187.344970703125
1268,44.616485680634554,187.344970703125
1333,37.985815947285474,
1400,44.85593674022384,410.185546875
1469,36.38589083292717,410.185546875
1533,37.112165243210896,409.130859375
1600,41.91953767152995,245.909912109375
1668,38.01678059035893,
1733,40.124153747624334,
1800,37.20242018287057,141.93196614583331
1868,46.11648972517001,
1933,40.3148925570975,
2000,37.34399742520567,236.552734375
2068,46.06284605561811,177.32218424479169
2133,39.386698010226795,
2234,40.506117305295405,372.9248046875
2268,41.22314197968806,372.9248046875
2333,42.61833620575751,323.134765625
2400,45.46234106106783,323.134765625
2469,43.14035845679718,177.514404296875
2533,43.47427598618541,171.58445957728796
2600,44.47530124309636,92.147216796875
2668,41.257739498508855,92.147216796875
2733,36.818741221286466,
2800,34.88550716500444,118.6943359375
2868,33.69215857410143,118.6943359375
2933,35.12016969496126,113.712646484375
3000,35.140161804006496,120.34810384114584
3068,48.153718412791534,
3133,45.15277603767959,
3200,46.20625271909247,307.1880231584821
3270,36.47089428716555,224.09342447916669
3333,48.981709930144,268.6767578125
3400,45.201952174943216,268.6767578125
3468,46.7881873045889,283.404541015625
3533,48.5162520315331,
3600,46.73315869009258,
3668,45.96157080916172,165.802978515625
3733,41.46345128650468,207.34078543526786
3800,35.285310606354116,192.158203125
3868,45.96509128341999,192.158203125
3933,50.337212257324886,245.1708984375
4000,44.297684244786055,252.589111328125
4068,48.6398272415212,252.589111328125
4133,45.18553419399928,238.232421875
4200,46.51258625418847,212.99601236979166
4268,44.153740502737975,
4333,45.89346305830272,
4400,40.92931075673553,55.54701450892857
4468,46.63663240936338,51.968408203125
4533,45.11950170375499,51.968408203125
4600,44.10186528657108,
4668,41.60528553851758,180.0309155362866
4733,42.621187154318775,182.9111328125
4800,40.20278394111927,182.9111328125
4868,35.77491799837225,
4933,36.86010291315286,21.1175537109375
5000,41.28915978453837,21.1175537109375
5069,50.84812126934274,
5133,48.78389648770409,241.76417759486608
5200,39.67454368182741,236.611328125
5268,47.09337814187734,236.611328125
5333,38.51686315442428,253.070068359375
5400,45.5140119809846,
5468,36.66330744301968,29.63037109375
5533,36.843066460716315,29.63037109375
5600,44.904501203560194,
5668,33.500540935790305,61.67299107142857
5733,34.72902651803664,61.67299107142857
5800,49.12551506302628,61.8994140625
5868,44.84684126687683,
5933,34.310419453358854,258.2421875
6000,47.67244942993969,258.2421875
6068,46.24921203920862,
6133,44.47080471831002,190.880126953125
6200,44.8294500774869,190.880126953125
6268,37.926017811649665,
6333,39.215824403934164,174.2686971028646
6400,41.004394752791086,185.61417643229166
6468,39.27216330591265,185.61417643229166
6533,44.950167587496765,
6600,37.368743616484224,192.060546875
6669,36.34980800051228,192.060546875
6733,33.00812794118117,
6800,34.20120848085703,77.40276227678572
