relative_time,PitchSensor,DecibelSource
0,2193.88671875,33.97290149049545
40,2193.88671875,
48,,36.0219162612395
82,,35.4599403541754
129,14.362618582589285,33.84787068127224
161,14.362618582589285,30.47806684083413
201,14.362618582589285,30.64214693769116
241,,28.56341442622767
281,,28.122996991869883
321,0.0,25.656932479731353
361,,28.953786916420704
401,0.0,29.19065930583956
440,,29.74879138257458
481,0.0,29.359277706097977
521,,26.04805641678073
561,,29.561635282614724
601,0.0,27.90609450599892
641,,37.50255694382724
690,143.116455078125,35.939639657858436
721,143.116455078125,46.02618521503244
761,143.116455078125,
767,,38.028940939514825
800,,33.16935987507239
861,24.416416713169642,33.42677198050937
880,24.416416713169642,
881,,39.9275488821341
921,24.416416713169642,39.07171860432055
961,24.416416713169642,
967,,33.03325016986489
1001,,31.173163984164137
1050,508.9208984375,33.48926428532927
1081,508.9208984375,33.938544370823
1121,508.9208984375,
1131,390.64453125,35.105102066521845
1161,390.64453125,43.67220025564859
1201,390.64453125,49.90326396149838
1241,390.64453125,
1251,,55.663114074730615
1282,,58.83312179871611
1330,148.55794270833334,59.1754124469978
1361,148.55794270833334,58.42233621396772
1401,148.55794270833334,
1407,,62.81344133177657
1440,,59.7179454279393
1481,,58.80879607384506
1527,174.0625,65.76741453107454
1561,174.0625,67.46093020032518
1601,174.0625,
1611,190.48051452636716,67.62506623525634
1641,190.48051452636716,65.4123661603424
1681,190.48051452636716,
1691,190.44101291232639,60.373991252050345
1721,190.44101291232639,56.862452057212224
1760,190.44101291232639,
1761,,59.28415975049145
1802,190.44101291232639,
1811,,57.37312468568543
1841,,58.379103814697785
1888,150.732421875,53.736994384766206
1921,150.732421875,54.78889277050014
1962,150.732421875,
1971,,55.123203232849775
2001,,56.52750278229837
2041,,60.483850153660825
2088,357.0947265625,57.27224464075826
2121,357.0947265625,58.01640040003528
2161,357.0947265625,
2172,,60.41265976189331
2201,,58.2976470205307
2252,496.435546875,58.8970949588781
2280,496.435546875,
2281,,58.38862363498081
2321,496.435546875,50.306491080368325
2361,496.435546875,
2368,472.08984375,51.099356903582105
2400,472.08984375,
2401,,55.441605995655586
2440,472.08984375,
2446,,52.36313081434534
2481,,50.66803797109134
2527,140.7470703125,56.1399597000376
2561,140.7470703125,55.931443710092
2601,140.7470703125,56.082726157494974
2641,140.7470703125,
2652,127.96646457248262,53.93572435888067
2682,127.96646457248262,55.000940857732196
2721,127.96646457248262,
2733,,57.58014806733015
2761,,60.585876341514684
2811,102.666015625,56.08946096976772
2841,102.666015625,55.52570880865026
2881,102.666015625,59.0262495314816
2921,102.666015625,
2930,,55.87839457269726
2961,,58.962124845633795
3007,150.087890625,55.04246915763662
3041,150.087890625,60.11356692942019
3081,150.087890625,
3089,,55.45076042076544
3121,,55.69860982365679
3161,,47.70199984728916
3207,155.7958984375,
3208,155.7958984375,48.00750711148619
3241,155.7958984375,57.59746187464668
3281,155.7958984375,
3289,115.1513671875,59.27680914560831
3320,115.1513671875,55.058921106894374
3360,115.1513671875,
3367,140.1904296875,55.534015335535656
3401,140.1904296875,56.346834934187754
3441,140.1904296875,54.01401863608977
3481,140.1904296875,
3491,125.42928873697917,51.797311290887016
3521,125.42928873697917,49.145261992004656
3561,125.42928873697917,
3572,116.37218560112846,50.25741239794773
3600,116.37218560112846,
3601,,45.17380245919631
3641,116.37218560112846,
3652,109.59656808035713,28.16456247780165
3680,109.59656808035713,
3681,,28.44914055458544
3721,109.59656808035713,27.56466193606261
3761,,30.55868934466823
3801,,29.581145888263723
3841,0.0,30.50991423920496
3880,,31.259792788147173
3921,0.0,
3922,,33.2882611463223
3961,,33.66477805770617
4011,222.47593470982144,34.19075093752405
4040,222.47593470982144,30.13153582327258
4081,222.47593470982144,28.145107069411846
4122,222.47593470982144,27.86388811631945
4161,,38.969826948172816
4222,117.0602562313988,52.876591524135215
4241,117.0602562313988,53.291270201798035
4281,117.0602562313988,
4291,107.22981770833334,
4292,107.22981770833334,54.10505457830162
4321,107.22981770833334,55.33662198675671
4362,107.22981770833334,57.67917234165148
4401,107.22981770833334,
4409,,52.78184447008387
4441,,48.87202538199914
4492,156.9091796875,57.413676543749894
4521,156.9091796875,63.95159152632502
4561,156.9091796875,
4570,,62.11930483283706
4601,,59.90598851118836
4643,,54.91309608570369
4688,183.36555989583334,56.092843313866936
4721,183.36555989583334,54.45178084685985
4761,183.36555989583334,
4769,153.82640075683594,54.96390391551881
4801,153.82640075683594,58.078744865729774
4841,153.82640075683594,
4852,163.51006401909723,58.89301154515341
4880,163.51006401909723,
4881,,56.895982777201965
4921,163.51006401909723,55.72266418681684
4961,163.51006401909723,
4971,152.31515842013889,54.98815413820246
5001,152.31515842013889,46.554916788237044
5041,152.31515842013889,
5059,145.66270616319446,
5060,145.66270616319446,34.40093541886564
5081,145.66270616319446,28.0253987051835
5121,145.66270616319446,27.58546730070467
5161,,27.26128621656467
5200,,29.002664697306972
5241,0.0,26.785679256347976
5282,,27.034410216347293
5321,0.0,
5322,,26.01840203395005
5362,,31.733838433485474
5411,136.1627197265625,48.635514780444325
5441,136.1627197265625,53.312687730278896
5480,136.1627197265625,
5481,,56.89806677441478
5521,136.1627197265625,
5529,150.82096354166669,55.10843163868585
5560,150.82096354166669,45.775233551096804
5601,150.82096354166669,
5608,147.373046875,41.47469503152351
5641,147.373046875,49.813943375252386
5680,147.373046875,
5689,75.3662109375,57.80209481695043
5720,75.3662109375,
5721,,60.32269960544521
5761,75.3662109375,59.071141576214394
5800,75.3662109375,
5806,,56.68046850664861
5841,,53.95571043659341
5888,183.1884765625,51.35662122813098
5921,183.1884765625,57.544165572963394
5962,183.1884765625,
5970,176.58894856770831,59.01400665683174
6001,176.58894856770831,54.66888519010708
6041,176.58894856770831,56.96433952721274
6082,176.58894856770831,
6088,,59.43384407392823
6121,,57.41560283982132
6166,167.68839518229169,45.2797696075245
6201,167.68839518229169,28.382406610317844
6241,167.68839518229169,
6251,,31.340973839451696
6281,,27.092872714759388
6322,0.0,28.425798787173395
