relative_time,PitchSensor,DecibelSource
0,0.0,22.734855210025028
40,,27.04710671025512
101,68.22479248046875,
102,68.22479248046875,42.59524726489051
121,68.22479248046875,45.76067277911926
160,68.22479248046875,
168,,42.03929737120593
199,,45.443592278952245
239,,46.3287638520826
285,219.447021484375,46.343209144211876
320,219.447021484375,49.75720150811633
360,219.447021484375,
369,259.27876631831714,45.41397492896388
399,259.27876631831714,46.412333311558875
439,259.27876631831714,
446,210.36051432291669,47.345425460452475
480,210.36051432291669,39.86649049078308
520,210.36051432291669,35.257537212971954
560,210.36051432291669,
570,183.01920572916669,
571,183.01920572916669,30.985911479350573
599,183.01920572916669,37.442595786649726
639,183.01920572916669,
651,,42.03935063467257
679,,42.220065589188735
729,427.5745791480654,
730,427.5745791480654,45.964423119161395
759,427.5745791480654,48.556740683887575
800,427.5745791480654,43.25054016620062
841,427.5745791480654,
856,485.7209123883929,43.12409455450172
880,485.7209123883929,41.03260115373114
919,485.7209123883929,
929,,34.84412672479152
960,,31.727911794538972
1008,187.940673828125,41.42356756646686
1040,187.940673828125,42.119068320574165
1079,187.940673828125,
1088,182.9931640625,35.11918963637166
1119,182.9931640625,
1120,,34.980366788818465
1159,182.9931640625,41.43744811963303
1199,182.9931640625,
1212,161.86171526227676,42.97866481432416
1239,161.86171526227676,39.66927260730978
1279,161.86171526227676,
1289,154.24199370910472,33.90897775372967
1320,154.24199370910472,35.73303814643839
1359,154.24199370910472,
1370,,37.29566422225024
1400,,38.72803870538748
1439,,37.53067298686295
1486,107.900390625,38.28807079411885
1519,107.900390625,
1520,,42.21699956112285
1559,107.900390625,
1568,,41.19516639410588
1599,,32.63000988781499
1646,373.5498046875,36.667777379788916
1679,373.5498046875,36.18508096243199
1719,373.5498046875,35.75247818976899
1759,373.5498046875,
1764,,39.09892845150334
1799,,36.72031483984164
1848,238.173828125,36.57450079831414
1879,238.173828125,39.58000972178512
1919,238.173828125,
1925,171.484375,31.677972406751703
1959,171.484375,
1960,,29.35392434088203
1999,171.484375,35.73842934142839
2039,171.484375,
2047,98.7744140625,32.455246978105926
2079,98.7744140625,37.45504983344698
2119,98.7744140625,
2126,,40.96769755590622
2159,,41.57715448125931
2211,149.47225682265096,41.17301045210833
2239,149.47225682265096,40.252554612882214
2279,149.47225682265096,39.829965541016186
2319,149.47225682265096,
2333,149.8065185546875,38.30941858329286
2359,149.8065185546875,
2360,,37.712229455466705
2399,149.8065185546875,
2408,154.18880789620533,31.25888639445739
2439,154.18880789620533,25.611270849491614
2482,154.18880789620533,22.89814870799426
2520,,25.023930534213793
2560,,28.828938402570586
2601,0.0,39.493841697604395
2639,,41.23500378902433
2690,194.365234375,38.42723940315742
2720,194.365234375,41.85464032341805
2759,194.365234375,
2766,214.62890625,37.132755303289535
2799,214.62890625,
2800,,33.544190177374176
2840,214.62890625,41.520798229935565
2879,214.62890625,
2891,251.37339274088544,42.9761741942589
2919,251.37339274088544,42.51710019014822
2960,251.37339274088544,
2980,251.96286525974028,41.808750775631836
2999,251.96286525974028,
3000,,42.43640788876486
3040,251.96286525974028,
3049,178.14832899305554,40.91970383654782
3079,178.14832899305554,40.38568193573514
3119,178.14832899305554,43.82926666898925
3160,178.14832899305554,
3175,189.92786807105654,43.70159665927763
3201,189.92786807105654,37.128022607583
3239,189.92786807105654,
3248,185.3686279296875,39.82123283464596
3280,185.3686279296875,39.95657252444894
3319,185.3686279296875,
3330,181.4234415690104,37.25547642573701
3360,181.4234415690104,35.95386793345299
3399,181.4234415690104,
3400,,35.24561253591188
3440,181.4234415690104,
3448,186.0791015625,40.71617931105709
3479,186.0791015625,43.58145500945493
3519,186.0791015625,
3525,218.629150390625,42.86460543335917
3559,218.629150390625,38.13028221545931
3599,218.629150390625,
3606,209.515380859375,41.08855743810102
3639,209.515380859375,45.28579204135687
3679,209.515380859375,
3685,,41.637280905902436
3719,,42.91866299642879
3759,,44.05970228359371
3808,177.04427083333334,
3809,177.04427083333334,43.22174097337655
3840,177.04427083333334,34.47330687809874
3879,177.04427083333334,
3887,,24.923699371883927
3920,,25.14885673789148
3960,0.0,23.76651430945386
4000,,24.490303751812913
4041,,33.02864603882769
4100,167.113037109375,39.12846084780516
4120,167.113037109375,44.644852976554915
4159,167.113037109375,
4171,168.34369197892553,43.5224743311755
4199,168.34369197892553,43.30164074520315
4239,168.34369197892553,
4247,167.447509765625,40.043809936491314
4279,167.447509765625,39.61054304982015
4320,167.447509765625,40.99380676152646
4360,167.447509765625,
4374,158.81266276041669,
4375,158.81266276041669,41.81046128134608
4400,158.81266276041669,39.437440638664675
4441,158.81266276041669,
4452,141.55853707449776,38.503108727125884
4479,141.55853707449776,
4480,,39.10224435234924
4519,141.55853707449776,
4530,,39.17235619337684
4560,,39.05085053987585
4599,,38.01216395272123
4654,140.79426030276804,
4655,140.79426030276804,32.07773547317644
4680,140.79426030276804,26.603927128170785
4719,140.79426030276804,25.272439938401963
4759,,24.712576078749848
4800,0.0,25.607488518282146
4841,,25.1157645112062
4879,,26.082840122725933
4919,0.0,24.469751023695423
4959,,25.096154519292643
4999,0.0,
5000,,24.37934723515335
5040,,23.482099060895013
5080,0.0,23.15564582282196
5119,,28.141301445887883
5160,,35.25864059187373
5212,60.28721400669643,43.50358024438556
5240,60.28721400669643,45.178891008917425
5280,60.28721400669643,
5298,,42.69957118865182
5320,,33.89906059443853
5366,225.2783203125,35.50631377025633
5399,225.2783203125,44.63238021406607
5439,225.2783203125,
5440,,45.108850567611086
5479,225.2783203125,
5486,,43.36715784405033
5520,,44.84215453612507
5581,183.9505310058594,38.29068306592306
5599,183.9505310058594,
5600,,28.95745679033886
5639,183.9505310058594,
5645,,37.632218169032434
5679,,38.86609715559637
5720,,42.51614882668424
5767,217.6055908203125,29.919723206131906
5800,217.6055908203125,24.179083233164782
5840,217.6055908203125,25.505417098557388
5880,,43.3489795812098
5929,242.08419015066966,43.31128610494952
5959,242.08419015066966,42.719505654085104
5999,242.08419015066966,29.616128983317232
6039,242.08419015066966,
6045,238.349609375,34.879596774628766
6080,238.349609375,43.58685492635749
6119,238.349609375,
6126,186.33341471354169,41.54652962051952
6159,186.33341471354169,42.857749808311425
6199,186.33341471354169,
6209,168.79381904400216,38.48728358800745
6239,168.79381904400216,
6240,,36.46058966832832
6280,168.79381904400216,37.823870962345765
6320,168.79381904400216,
6340,96.52354600694444,36.95917814810512
6360,96.52354600694444,33.39716714006326
6399,96.52354600694444,
6411,,34.20772303839714
6439,,35.59495828375792
6489,148.46796671549478,31.314415251855777
6519,148.46796671549478,
6520,,36.57760309647819
6560,148.46796671549478,
6587,,33.85673643733171
6600,,31.795830533651657
6640,,32.01001322856356
6680,0.0,29.2885809969159
6719,,25.656805319168523
6760,0.0,23.944457243655496
