relative_time,PitchSensor,DecibelSource
0,0.0,23.89691325447363
38,,26.272073082186346
82,2226.8115234375,45.24911390953644
118,2226.8115234375,35.599667123490846
158,2226.8115234375,
167,,31.449959819887063
199,,32.96405484920819
239,,37.90126722042
293,134.9658203125,
294,134.9658203125,26.540253026070253
318,134.9658203125,24.857809606451475
359,134.9658203125,
369,,42.58292386216826
399,,48.90634142241267
447,218.85770670572919,52.78220414310173
478,218.85770670572919,52.39856376679856
518,218.85770670572919,48.0375145557505
558,218.85770670572919,
571,213.24251302083331,
572,213.24251302083331,50.457885282122945
601,213.24251302083331,49.17457594918553
638,213.24251302083331,
647,214.9405246310764,49.578862298756974
678,214.9405246310764,49.36547886956687
718,214.9405246310764,
726,216.03054470486111,55.10147725264491
758,216.03054470486111,56.36794443670355
799,216.03054470486111,53.941324354205314
838,216.03054470486111,
846,151.78668212890625,50.027105665382614
878,151.78668212890625,37.34999599033764
919,151.78668212890625,
931,183.08471453631373,43.60004724394617
958,183.08471453631373,50.28510551714724
998,183.08471453631373,
1008,189.383128978588,45.58588936861348
1038,189.383128978588,42.05734733207091
1078,189.383128978588,38.11527511243215
1119,189.383128978588,
1125,167.265625,38.8711884475067
1158,167.265625,36.52255388299547
1198,167.265625,
1203,,40.331083470901035
1238,,43.70799590487579
1292,423.22998046875,49.009019917485155
1318,423.22998046875,47.204575422020156
1358,423.22998046875,47.69691036515779
1398,423.22998046875,
1408,,49.983189855994254
1438,,43.5869080691657
1487,60.001220703125,47.74282579271493
1519,60.001220703125,48.04249879176182
1558,60.001220703125,
1565,,43.76694971566988
1598,,42.3537899863372
1639,,45.74732387434173
1686,191.298828125,42.93453795255169
1719,191.298828125,40.540354715120436
1758,191.298828125,
1764,186.7822265625,44.315114309077906
1798,186.7822265625,49.100348308614876
1838,186.7822265625,
1850,226.07465762183776,48.02792075429973
1878,226.07465762183776,48.77159504567836
1918,226.07465762183776,
1929,240.7318045479911,44.27746388955591
1958,240.7318045479911,
1959,,38.65876344580218
1998,240.7318045479911,38.85077774666708
2038,240.7318045479911,
2046,,42.34560739136866
2078,,47.58800127834037
2126,105.40974934895833,49.12505149989863
2158,105.40974934895833,41.130891313062904
2198,105.40974934895833,
2204,,41.34417780532404
2239,,38.80539836742541
2278,,45.5944756446072
2324,191.04451497395831,44.10496964076521
2359,191.04451497395831,34.41526191787604
2398,191.04451497395831,
2405,180.5908203125,33.83808040999079
2439,180.5908203125,45.573105599005316
2478,180.5908203125,
2485,,38.81731040823545
2519,,46.41428195956857
2558,,46.992464959075235
2608,176.09554443359374,46.85684738597029
2638,176.09554443359374,
2639,,48.068518687466934
2678,176.09554443359374,
2689,176.074114866931,45.585249981022585
2718,176.074114866931,44.76495130666672
2758,176.074114866931,
2767,185.2826944986979,48.068794532691726
2798,185.2826944986979,47.897902182705366
2838,185.2826944986979,45.54071334684995
2878,185.2826944986979,
2887,,46.595031818778125
2918,,51.17047202684471
2967,206.7138671875,46.924638839908674
2998,206.7138671875,37.90970946026037
