relative_time,PitchSensor,DecibelSource
0,0.0,24.75126574978226
40,,30.00419320064602
91,146.044921875,42.999982819401566
120,146.044921875,47.18865562094425
160,146.044921875,
173,118.60990397135417,48.79997438505491
201,118.60990397135417,50.662107715302305
240,118.60990397135417,
250,125.94438825334822,50.08426311038721
280,125.94438825334822,50.66239497854096
320,125.94438825334822,53.14255590022989
360,125.94438825334822,
368,150.97345713458992,52.04925099605013
401,150.97345713458992,47.26898378069096
440,150.97345713458992,
449,,52.89991859065974
480,,47.038454785563275
531,128.52121310763889,45.21121813522258
560,128.52121310763889,43.81745332000725
600,128.52121310763889,40.57754010795406
640,128.52121310763889,
648,141.0986328125,47.5709209951774
680,141.0986328125,43.98271265738351
720,141.0986328125,
729,139.52311197916666,46.2488993891418
760,139.52311197916666,44.12783847372238
800,139.52311197916666,
808,130.8984375,49.838251128758564
840,130.8984375,47.42287251285611
880,130.8984375,46.52181046835702
921,130.8984375,
927,115.24346245659723,
928,115.24346245659723,47.40180773239122
960,115.24346245659723,44.03167286676982
1000,115.24346245659723,
1008,125.24190266927084,
1009,125.24190266927084,49.01341634728457
1040,125.24190266927084,50.367962963045045
1081,125.24190266927084,
1095,141.88812594943576,45.704100185801835
1120,141.88812594943576,47.05768866969692
1160,141.88812594943576,46.399842536818795
1200,141.88812594943576,
1208,,43.12305140192545
1240,,46.4705162888706
1291,119.90397135416666,42.805205330521034
1320,119.90397135416666,43.53391027469773
1360,119.90397135416666,
1368,128.18359375,38.3759044217368
1400,128.18359375,44.35257343304407
1440,128.18359375,44.83447939901603
1480,128.18359375,
1488,123.448486328125,
1489,123.448486328125,37.02656599368388
1520,123.448486328125,39.95822389592242
1560,123.448486328125,
1570,105.869140625,40.49717935827421
1601,105.869140625,34.862683510598984
1642,105.869140625,
1654,152.55289713541669,51.08736916542489
1681,152.55289713541669,50.55363715249318
1720,152.55289713541669,50.99701710352161
1761,152.55289713541669,
1776,153.23562864273313,50.00846388701996
1800,153.23562864273313,48.300635954471
1842,153.23562864273313,
1851,149.433109343998,50.369351892854354
1880,149.433109343998,
1881,,48.54918355433795
1921,149.433109343998,
1933,147.742919921875,39.357992929291676
1960,147.742919921875,
1961,,32.619206988709294
2000,147.742919921875,39.079208880499856
2041,147.742919921875,
2052,110.88785807291666,46.41050222748454
2080,110.88785807291666,48.40232462805831
2120,110.88785807291666,
2132,118.1298828125,49.957973048242046
2160,118.1298828125,44.277015071221285
2200,118.1298828125,
2210,59.86171177455357,50.77003415403624
2240,59.86171177455357,48.698201915188676
2280,59.86171177455357,46.87132101790536
2321,59.86171177455357,
2333,,47.50346061421489
2361,,47.33309851142002
2411,123.35806952582465,
2412,123.35806952582465,47.996514730419804
2440,123.35806952582465,47.39067613031058
2480,123.35806952582465,
2491,119.23200593171298,47.4109271271308
2520,119.23200593171298,48.002698767383976
2560,119.23200593171298,41.815694110114464
2601,119.23200593171298,
2611,123.857421875,38.929330777714895
2640,123.857421875,43.016044525707635
2680,123.857421875,
2687,126.15234375,46.98438722494245
2721,126.15234375,48.339205892487946
2760,126.15234375,
2767,133.26212565104169,44.912599621533545
2800,133.26212565104169,48.76094494560004
2841,133.26212565104169,
2848,,50.52767391893619
2880,,48.455748654882775
2920,,46.39732087701704
2969,120.02115885416666,45.475546540353776
3001,120.02115885416666,47.38442937407403
3040,120.02115885416666,
3052,110.12931315104166,46.59596568301116
3081,110.12931315104166,44.950943002390346
3120,110.12931315104166,
3128,,43.886719991959644
3161,,44.86483651302359
3200,,45.93908227490879
3248,102.532958984375,45.70523230303305
3282,102.532958984375,44.37840703516752
3322,102.532958984375,
3331,94.93346639525838,41.76772956728338
3360,94.93346639525838,42.443055414409805
3401,94.93346639525838,
3416,95.87483723958336,41.078966670163695
3440,95.87483723958336,38.265196065235976
3480,95.87483723958336,28.97666979878556
3520,95.87483723958336,
3530,91.97925708912038,23.70022093169662
3560,91.97925708912038,23.405160573554294
3601,91.97925708912038,26.5538728562466
3640,,29.628585041400836
3681,0.0,29.34917931468851
3721,,28.940050627101478
3760,,27.401406062697976
3800,0.0,25.741408943717676
3840,,38.16718137346538
3887,170.9375,45.37515158157417
3920,170.9375,48.49112354361877
3960,170.9375,
3969,138.5140380859375,
3970,138.5140380859375,42.69789789772275
4001,138.5140380859375,45.093294294998486
4040,138.5140380859375,43.61273758202431
4080,138.5140380859375,
4089,132.12646484375,46.96126922466157
