relative_time,DecibelSource,PitchSensor
0,44.58743577420048,
66,44.94947292750087,
133,43.95256480886022,60.966796875
200,66.68194635886272,32.59765625
266,73.21881344213408,32.59765625
333,76.26261848459458,
400,68.18860568812045,135.78811848958335
466,76.30006160594502,149.57113444010417
533,75.164313687371,149.57113444010417
600,68.35022067953528,150.10617714533728
666,62.49055934385013,133.54231770833331
733,61.30445062300734,107.822265625
800,58.93990773979042,107.822265625
866,70.92509164054775,139.4189453125
933,67.14993186739788,
1000,73.6598739836098,
1066,70.62009503999391,684.8272026909722
1133,70.5724225086483,
1200,63.98041621692543,116.51957194010416
1266,66.20420284231545,116.51957194010416
1333,74.89045769654523,124.5046657986111
1400,78.15370333148105,148.68070475260416
1466,68.28508511438864,148.68070475260416
1533,65.93896862472586,150.22202098612883
1600,67.4072379337498,
1666,70.90557581057622,135.86669921875
1733,68.81926359395821,135.86669921875
1800,66.60344581311095,
1866,73.99959465897412,72.230712890625
1932,66.58509451946166,72.230712890625
2000,60.23196059437012,
2066,65.72893664728726,3147.28515625
2133,87.66596195942068,
2200,78.60874002407218,
2266,77.84672199958358,92.53499348958334
2333,69.90743519247216,110.03344756372098
2400,66.59225150845967,110.03344756372098
2466,60.03798185413939,111.13777669270833
2533,49.057527185230796,109.52857788731812
2600,50.983425567150995,
2666,46.779717528107405,
2733,39.3049056530627,229.0673828125
2800,45.68881976979586,
2866,72.060244166331,
2933,61.188501162501154,127.61698404947917
3000,70.9666315936896,122.95301649305556
3066,81.4858181557374,133.41796875
3133,68.70033602129632,133.41796875
3200,78.84637817277273,
3266,79.73863198149355,168.05891927083331
3333,68.47348236247387,168.05891927083331
3400,76.93422590003169,163.09483657648536
3466,78.0796644290629,146.317626953125
3533,78.38882504950408,130.79933449074073
3600,75.02041669688761,130.79933449074073
3666,59.62535065296876,125.91810438368056
3733,51.118436490179775,121.51398111979165
3800,74.68383771212761,147.109375
3866,68.72369694983007,147.109375
3933,72.21473183122966,150.66406249999997
4001,76.50001252127757,
4066,64.78057019057714,
4133,68.81465801193882,102.469482421875
4200,76.04589012610953,123.06160481770833
4266,68.26704720850073,122.78737386067708
4333,78.92310449079547,122.78737386067708
4400,81.66113137890073,118.19173177083334
4466,74.94351179129836,121.51829020182292
4533,74.36710053832894,121.51829020182292
4600,68.75947072925865,115.78333716299018
4666,75.14393464388436,118.84998139880952
4733,62.8802285040645,118.84998139880952
4799,50.99787648028168,128.677734375
4866,43.09928110434921,131.1278618706597
4933,58.326902566530194,126.93359375
5000,63.063306520764186,126.93359375
5066,74.62618877806163,
5134,75.34656061678399,151.5993780838816
5200,64.78489296856603,154.27067057291666
5266,60.357242380693144,154.27067057291666
5333,62.990623166536786,141.6064453125
5400,77.12644247662263,148.00042724609375
5466,57.531270784790735,148.00042724609375
5533,69.71504674628034,134.49332101004464
5600,58.3852041317897,126.5447998046875
5666,61.09469875327054,103.916015625
5733,72.97842592656613,103.916015625
5800,66.4620319862245,
5866,60.16849978214025,62.451171875
5933,80.1749099896564,62.451171875
6000,70.72267658828201,
6066,62.85486420962712,150.79773853443285
6133,55.065239731841935,153.04768880208331
6200,68.76895088860213,153.04768880208331
6266,69.11176791876241,147.97444661458331
6333,75.08516548538924,135.63603153935185
6400,69.07414800717255,135.63603153935185
6466,61.55474807304928,
6533,56.814782251082725,104.27877894810267
6600,55.60783898586297,105.1876220703125
6666,68.06283174519211,105.1876220703125
6733,58.20838307974925,
6800,53.495378318166175,533.1087239583333
6866,54.241953665669,
6933,50.26590458525155,
7000,45.83957842086457,74.0283203125
7066,41.99151571205089,38.06640625
