relative_time,PitchSensor,DecibelSource
0,0.0,36.04939198458969
39,,25.54230866457081
85,730.33447265625,32.95788933758661
118,730.33447265625,
119,,29.37534096478421
159,730.33447265625,27.63664789110818
199,730.33447265625,27.83256015316095
239,,33.159761733094136
284,456.643798828125,33.16159413431572
318,456.643798828125,
319,,33.49034455296032
360,456.643798828125,
367,,31.243089964165716
399,,28.267140810858443
438,,28.403902684438158
479,0.0,26.289192367255087
519,,27.351297827497557
559,0.0,24.360950047717004
599,,46.06301666208651
652,168.32147894965277,54.23524127722494
679,168.32147894965277,56.224216692324454
718,168.32147894965277,
719,,58.28563836645698
759,168.32147894965277,
765,170.546875,
766,,57.62098830206929
799,170.546875,
800,,51.20026282647491
839,170.546875,
848,187.283935546875,
849,187.283935546875,62.44283799678939
879,187.283935546875,65.0579040668986
919,187.283935546875,
930,220.2553914388021,64.16739158605581
959,220.2553914388021,62.005999074832644
999,220.2553914388021,51.16367309979773
1039,220.2553914388021,
1053,223.1048409598214,58.41017104114118
1080,223.1048409598214,64.80332681440996
1120,223.1048409598214,
1127,,62.615112800652646
1159,,60.17963010082398
1207,216.00999232700894,
1208,216.00999232700894,55.73745303443438
1239,216.00999232700894,36.74510126759095
1279,216.00999232700894,38.97730980941803
1319,216.00999232700894,
1329,,45.34918960846007
1359,,57.59310284268932
1404,398.5986328125,56.77177857010426
1439,398.5986328125,58.995989319038806
1479,398.5986328125,
1484,207.2216796875,54.02130407431994
1518,207.2216796875,
1519,,57.104748898884196
1559,207.2216796875,56.310114274479815
1598,207.2216796875,
1606,,60.73523575565513
1638,,57.54373894110194
1685,383.14453125,45.596409544176666
1719,383.14453125,50.83855519639238
1759,383.14453125,
1772,,57.29366791446408
1799,,54.78940819608024
1845,367.939453125,44.56083389445554
1879,367.939453125,44.7841591204196
1919,367.939453125,60.20061230320679
1959,367.939453125,
1969,219.700927734375,63.31692457395154
1999,219.700927734375,63.60265568815012
2039,219.700927734375,
2049,230.6825654000947,56.40513102488153
2079,230.6825654000947,38.00903440302738
2119,230.6825654000947,
2129,229.0673828125,36.71106642244872
2159,229.0673828125,42.92738766954148
2199,229.0673828125,51.50154896737534
2239,229.0673828125,
2245,,53.76716464132056
2279,,57.64618374492325
2325,223.016357421875,
2326,,58.41940113509688
2359,223.016357421875,57.432919704980065
2399,223.016357421875,
2404,215.703125,52.090459230103264
2439,215.703125,49.531599606684466
2478,215.703125,55.676937747602324
2521,215.703125,
2527,,52.976302679702584
2559,,36.66155588359226
2605,119.03483072916666,36.37316164470561
2639,119.03483072916666,40.86731351014358
2679,119.03483072916666,
2694,,55.20921195995833
2718,,50.708694143399136
2759,,44.662276290363934
2805,167.734375,41.461379186844624
